ID,noise,X,Y_Z_1,Y_Z_0,S_inclusion_prob,Z,Z_cond_prob,Y,condition
0197,-0.6062639119317917,0.6718796915980888,0.6325205738311385,0.06561577966629706,0.7491698549631164,1,0.5,0.6325205738311385,Treatment
0198,-0.9395732952308832,0.18550245978151733,-0.7779997401701376,-0.7540708354493658,0.5735825244386947,1,0.5,-0.7779997401701376,Treatment
0199,0.5647108668920195,0.7763487766780716,2.1583201013301316,1.341059643570091,0.7812284597969005,0,0.5,1.341059643570091,Control
0206,-1.8032506428120731,2.83581188450217,15.698313388006508,1.0325612416900967,0.9977145319697664,0,0.5,1.0325612416900967,Control
0208,-0.6743067139163841,-0.7136822649616233,-0.012463095755690157,-1.3879889788780075,0.2377118377088364,1,0.5,-0.012463095755690157,Treatment
0211,-0.7595272518828075,0.34481312088571153,-0.34932851477006305,-0.4147141309970959,0.6348825658389936,1,0.5,-0.34932851477006305,Treatment
0212,-0.509673337552785,1.5436666399163976,5.027973372786976,1.0339933023636125,0.9386654440197543,1,0.5,5.027973372786976,Treatment
0219,0.8092185893108714,0.1228199211064397,0.9007980159052754,0.9320385104173111,0.5488751505343569,0,0.5,0.9320385104173111,Control
0220,0.5181535253506165,-0.43470219018652556,0.6787344185632782,0.08345133516409098,0.33188930421470625,1,0.5,0.6787344185632782,Treatment
0222,0.8253869040132165,-0.5133848148819107,1.0958224328749284,0.3120020891313058,0.30384108279380184,0,0.5,0.3120020891313058,Control
0224,0.0785609413081579,-0.5556771847006424,0.41827661615150047,-0.47711624339248454,0.28921577809154575,1,0.5,0.41827661615150047,Treatment
0229,-0.23930511262989135,0.1173070042523779,-0.15312974401036758,-0.12199810837751345,0.5466916126177109,0,0.5,-0.12199810837751345,Control
0231,-0.020941738361315847,0.5109848231391578,0.7567616521653758,0.490043084777842,0.6953191579750593,1,0.5,0.7567616521653758,Treatment
0232,-0.380023630624475,1.9203140833722,7.955345768656851,1.5402904527477252,0.9725908807417516,1,0.5,7.955345768656851,Treatment
0238,0.8643630899796958,0.32197599153756085,1.2326881640016671,1.1863390815172568,0.6262645586076845,0,0.5,1.1863390815172568,Control
0240,0.0204549183802197,2.039235339062536,9.35703412407448,2.059690257442756,0.9792867272396264,0,0.5,2.059690257442756,Control
0245,0.13868011982110193,-0.09254306011561217,0.10953702571441945,0.04613705970548976,0.463133290479201,0,0.5,0.04613705970548976,Control
0246,-1.8620525414060956,0.1791011967725351,-1.7083474656491193,-1.6829513446335604,0.5710708788434669,1,0.5,-1.7083474656491193,Treatment
0247,-1.230812209999305,0.6376933870109405,-0.09865980481886472,-0.5931188229883646,0.7381633544255166,0,0.5,-0.5931188229883646,Control
0249,-0.9710988754437966,0.5107855022235691,-0.1939024657684445,-0.4603133732202275,0.6952493690166824,0,0.5,-0.4603133732202275,Control
0256,-0.4765196525154802,1.0927398121844802,2.4580108478427065,0.616220159669,0.8627459727814473,0,0.5,0.616220159669,Control
0258,1.429626175064419,0.9989961121175346,3.9251106951750856,2.4286222871819536,0.8411017126623626,0,0.5,2.4286222871819536,Control
0260,0.5967926668693387,1.2064645593822096,4.111138412651062,1.8032572262515485,0.8861807918527782,0,0.5,1.8032572262515485,Control
0266,0.6564541668262125,1.2241309568527254,4.265512844302913,1.880585123678938,0.8895485851965099,1,0.5,4.265512844302913,Treatment
0269,1.4320637250303387,-0.207033712079657,1.4142727848654748,1.2250300129506817,0.4179917651984864,1,0.5,1.4142727848654748,Treatment
0271,-0.11410553733176777,0.436425800683765,0.4850423220150456,0.32232026335199726,0.6687360885434747,0,0.5,0.32232026335199726,Control
0272,0.002392082077041183,0.17064788517886947,0.14595742609851717,0.17303996725591067,0.567749678399624,0,0.5,0.17303996725591067,Control
0273,0.8598018015494338,1.6476060802547718,7.112816433061807,2.5074078818042054,0.9502832340377573,1,0.5,7.112816433061807,Treatment
0277,0.874166123543472,0.7039041515649945,2.217080308506839,1.5780702751084665,0.7592537670607018,0,0.5,1.5780702751084665,Control
0278,0.3190285121260249,0.99311166036394,2.7881258822096386,1.3121401724899648,0.8396722289201057,0,0.5,1.3121401724899648,Control
0279,-0.039414086918394764,1.0642329175488154,2.7578857774449403,1.0248188306304207,0.8563884007714297,1,0.5,2.7578857774449403,Treatment
0280,-0.40873386896875086,-1.1834035246765315,1.8004521731266596,-1.5921373936452823,0.11832463054584295,0,0.5,-1.5921373936452823,Control
0281,-1.6250754563881797,-1.2798163304432526,1.0108760577286595,-2.904891786831432,0.10030486957069669,1,0.5,1.0108760577286595,Treatment
0282,-1.5722574247087706,1.2986518218299379,2.4500615948906317,-0.27360560287883273,0.9029682775113359,0,0.5,-0.27360560287883273,Control
0283,1.5805684420827535,-0.0018570833102834127,1.5796467979444544,1.5787113587724702,0.49925913137514627,1,0.5,1.5796467979444544,Treatment
0286,0.21509260367244262,-0.05641875442307993,0.19324937816220628,0.1586738492493627,0.4775041084405132,0,0.5,0.1586738492493627,Control
0287,0.8118505080690688,0.9762952968463168,3.206303169780703,1.7881458049153856,0.8355409250265278,0,0.5,1.7881458049153856,Control
0289,-1.7512403544209914,-0.31435339446539873,-1.7107809384298536,-2.06559374888639,0.3766263245307782,0,0.5,-2.06559374888639,Control
0293,-0.4991302481056647,-0.3766261011477838,-0.40374885854799525,-0.8757563492534485,0.35322574392266765,1,0.5,-0.40374885854799525,Treatment
0295,-0.5480742862643438,0.17065083680005275,-0.404505451663201,-0.37742344946429107,0.5677508389048357,0,0.5,-0.37742344946429107,Control
0297,0.681992126948092,1.47410576329257,5.765020611339119,2.156097890240662,0.9297734414854327,0,0.5,2.156097890240662,Control
0298,-2.003069493880477,-1.4305882524991802,1.3748018762472491,-3.433657746379657,0.07627412812694988,1,0.5,1.3748018762472491,Treatment
0299,-1.751889188459321,0.573299021605718,-0.807896141308315,-1.1785901668536032,0.7167788761233239,1,0.5,-0.807896141308315,Treatment
0300,0.23764861305203838,1.3277136373284721,4.427152437212278,1.5653622503805105,0.9078636366843562,0,0.5,1.5653622503805105,Control
0302,2.249881177272371,1.1050684559655444,5.244767989995287,3.354949633237915,0.8654350361724948,1,0.5,5.244767989995287,Treatment
0303,0.7080651342109354,-0.10558388902532864,0.677569104941697,0.6024812451856068,0.4579562539934207,1,0.5,0.677569104941697,Treatment
0305,-1.732901154052212,0.09516531944372242,-1.6672056182806991,-1.6377358346084896,0.5379082419971148,0,0.5,-1.6377358346084896,Control
0307,2.2179548144543486,-0.11383920116880034,2.1869539413154495,2.1041156132855483,0.4546826312668302,1,0.5,2.1869539413154495,Treatment
0308,0.022356926109487252,1.8872842933162308,8.089683080363892,1.9096412194257182,0.9704389510638041,0,0.5,1.9096412194257182,Control
0309,0.18987673749813147,0.7186163848993561,1.5820039472394485,0.9084931223974876,0.7638113424684088,1,0.5,1.5820039472394485,Treatment
0310,-1.1635247827181305,1.409592115003459,3.5151711361434477,0.2460673322853284,0.9206699216975758,0,0.5,0.2460673322853284,Control
0313,0.24548424111528577,-0.6917888618659211,0.8567334689858183,-0.4463046207506354,0.24453496616599896,0,0.5,-0.4463046207506354,Control
0314,-0.7550639192431138,0.3522206644475236,-0.33083479409164196,-0.4028432547955902,0.6376636096454068,1,0.5,-0.33083479409164196,Treatment
0315,0.16711023001094097,-0.6315347988296742,0.649015234861778,-0.4644245688187333,0.2638454516621791,1,0.5,0.649015234861778,Treatment
0317,0.13056837755034587,0.4869733203667605,0.8483410672317813,0.6175416979171063,0.6868613810367858,1,0.5,0.8483410672317813,Treatment
0318,0.4590494867518598,-0.656273112181476,0.9923017262058422,-0.1972236254296162,0.25582420721713106,0,0.5,-0.1972236254296162,Control
0320,-0.9068786917667455,-0.1730127222166197,-0.9335182487774449,-1.0798914139833653,0.43132071377249526,1,0.5,-0.9335182487774449,Treatment
0323,-1.0370789500116355,0.17614434540407659,-0.8869531164739359,-0.860934604607559,0.5699097285281427,1,0.5,-0.8869531164739359,Treatment
0326,1.8112358701300502,0.970422021708789,4.179884681419191,2.7816578918388393,0.8340819118878734,0,0.5,2.7816578918388393,Control
0328,-0.3936284674925139,1.0005735062012076,2.1089529682316455,0.6069450387086937,0.8414834779863491,1,0.5,2.1089529682316455,Treatment
0330,-0.18027742143677333,-1.1259510887042057,1.7922787425194961,-1.306228510140979,0.13009311145141703,0,0.5,-1.306228510140979,Control
0331,-0.9053230386021827,-0.12359538728939706,-0.9365690927284491,-1.0289184258915798,0.45081782244648594,0,0.5,-1.0289184258915798,Control
0332,-0.025073815578014802,1.0510725309785731,2.7099693806666787,1.0259987154005583,0.8533873605159905,0,0.5,1.0259987154005583,Control
0333,0.8699073909333748,0.5343432756163361,1.7081245011343342,1.4042506665497108,0.7034479716874458,0,0.5,1.4042506665497108,Control
0336,0.18599010385903664,1.7909422727912203,7.49640968919581,1.976932376650257,0.9633487204415755,1,0.5,7.49640968919581,Treatment
0338,0.73611645244209,-0.331869743749021,0.7904566341996613,0.404246708693069,0.3699938088995124,0,0.5,0.404246708693069,Control
0343,0.7702145932586523,0.8336950862632037,2.577157130109075,1.603909679521856,0.7977735861107189,1,0.5,2.577157130109075,Treatment
0344,-0.7836820188189606,0.16480334055307275,-0.6469600664275201,-0.6188786782658878,0.5654506126915954,0,0.5,-0.6188786782658878,Control
0346,1.0463392676433416,1.6802673164837478,7.533069435572206,2.7266065841270892,0.9535473414516638,1,0.5,7.533069435572206,Treatment
0353,1.3778354998063043,-0.8399763780766769,2.3689679422215906,0.5378591217296274,0.20046081558615406,0,0.5,0.5378591217296274,Control
0354,0.27040714536311206,0.9534583593133306,2.565302010908714,1.2238655046764426,0.8298210576882797,0,0.5,1.2238655046764426,Control
0355,-2.0982577413106904,1.578296208634256,3.672928207384972,-0.5199615326764344,0.9427512117377342,1,0.5,3.672928207384972,Treatment
0357,0.6242406816809632,0.38446226050207855,1.1120942714327389,1.0087029421830418,0.6496820688615403,0,0.5,1.0087029421830418,Control
0358,1.0775882135585613,1.058715356317093,3.8487023031203664,2.136303569875654,0.8551352839403243,0,0.5,2.136303569875654,Control
0359,1.1968459896589698,-0.43012770675249373,1.3518018245150414,0.766718282906476,0.3335513731881583,1,0.5,1.3518018245150414,Treatment
0360,0.389487539911953,-0.043419526558651264,0.3715482872057822,0.34606801335330173,0.482683556217815,0,0.5,0.34606801335330173,Control
0363,-0.5138984029862419,0.9226395902054184,1.6499490189453123,0.4087411872191765,0.8219024715972241,1,0.5,1.6499490189453123,Treatment
0365,-0.02732877609568584,1.2556312887844232,3.753706735045389,1.2283025126887375,0.895375159112815,1,0.5,3.753706735045389,Treatment
0370,1.068373764026855,-0.2716353176011878,1.0801275967628574,0.796738446425667,0.39295122031432705,1,0.5,1.0801275967628574,Treatment
0372,-0.5742801821296344,0.0921680579933815,-0.511206251304401,-0.4821121241362529,0.5367177419894816,1,0.5,-0.511206251304401,Treatment
0373,2.243688842417423,2.5082339639081455,16.080281059776233,4.7519228063255685,0.9939331851194108,1,0.5,16.080281059776233,Treatment
0374,-0.6061140015595222,0.7919370414673693,1.0441830744703422,0.1858230399078471,0.7858013063570642,0,0.5,0.1858230399078471,Control
0375,-0.6508607065427141,1.352709003256728,3.6851370900692704,0.7018482967140138,0.9119256934780426,0,0.5,0.7018482967140138,Control
0380,-0.37573569390269174,0.8989751426359786,1.6900644915700533,0.5232394487332868,0.8156670494694109,0,0.5,0.5232394487332868,Control
0381,0.5358955896052278,0.6320596737033561,1.650924288700892,1.167955263308584,0.7363260576364182,0,0.5,1.167955263308584,Control
0383,-1.7208898164521769,1.6972574154429483,4.8891043598214505,-0.023632401009228587,0.9551759977799305,0,0.5,-0.023632401009228587,Control
0384,0.4582044990933226,-0.47378208786681436,0.670252388726791,-0.015577588773491746,0.31782765452710393,0,0.5,-0.015577588773491746,Control
0387,0.23449153840427062,2.213985082283118,11.1449439686902,2.448476620687389,0.9865850974257122,1,0.5,11.1449439686902,Treatment
0388,-0.32134492960176925,-0.6454972764703993,0.1892399000244373,-0.9668422060721686,0.25930249133754457,0,0.5,-0.9668422060721686,Control
0389,0.36314950053898576,0.4269138896075756,0.941117383622512,0.7900633901465614,0.6652789757686761,1,0.5,0.941117383622512,Treatment
0390,-0.36597373949549605,-0.096142068974869,-0.3955581791293936,-0.46211580847036504,0.46170386991422885,1,0.5,-0.3955581791293936,Treatment
0392,1.0017459878736805,0.8005015245968381,2.6836021319358236,1.8022475124705186,0.7882898597075285,1,0.5,2.6836021319358236,Treatment
0393,1.3661577395405098,-0.490088266470595,1.6014866241695183,0.8760694730699148,0.31203572032357735,0,0.5,0.8760694730699148,Control
0395,-0.8831427482251863,-0.22436522553288604,-0.8946458521347838,-1.1075079737580724,0.4112365634725028,1,0.5,-0.8946458521347838,Treatment
0397,-0.7419431719877727,1.6672694361705125,5.651266291674161,0.9253262641827398,0.9522695793999549,1,0.5,5.651266291674161,Treatment
0398,-0.8217828852168593,0.46085098130944707,-0.16659014061437505,-0.3609319039074122,0.6775472388740356,1,0.5,-0.16659014061437505,Treatment
0399,1.2964345557896535,-0.7764631227655874,2.113992956436635,0.5199714330240661,0.21873779331960713,0,0.5,0.5199714330240661,Control
0403,-1.7673881166695415,0.3970868090720379,-1.2534888442554966,-1.3703013075975037,0.6543482765762193,1,0.5,-1.2534888442554966,Treatment
0406,-0.07597230712275217,1.1025550868210696,2.9065606752378157,1.0265827796983173,0.8648897881754329,0,0.5,1.0265827796983173,Control
0407,-0.36827708920143315,1.508642724811532,4.93805001545786,1.1403656356100988,0.9343049452200016,1,0.5,4.93805001545786,Treatment
0411,1.0637925963232155,-0.2731924909657653,1.0764646250804923,0.7906001053574503,0.3923526259284992,0,0.5,0.7906001053574503,Control
0413,0.11574508337910873,0.8271818523436517,1.8977956432442842,0.9429269357227604,0.7959330019732682,0,0.5,0.9429269357227604,Control
0415,0.4447742826499812,-0.31620961659599256,0.4866465176075542,0.12856466605398864,0.37592170448719786,0,0.5,0.12856466605398864,Control
0418,0.7077481595534386,0.2263371718605686,0.9233737762154041,0.9340853314140072,0.5895304052712335,1,0.5,0.9233737762154041,Treatment
